segment,lon,lat,depth,slip,strike,dip,rake,rupturetime,length,width
1,174.0587,-41.7758,3000000.0,0.20789,234.0,74.9,153.65, ,1000.0,1035.762
1,174.0569,-41.7738,4000000.0,0.27106,234.0,74.9,152.66, ,1000.0,1035.762
1,174.0551,-41.7718,5000000.0,0.31813,234.0,74.9,153.05, ,1000.0,1035.762
1,174.0533,-41.7697,6000000.0,0.3473,234.0,74.9,154.09, ,1000.0,1035.762
1,174.0515,-41.7677,7000000.0,0.3595,234.0,74.9,155.26, ,1000.0,1035.762
1,174.0497,-41.7657,8000000.0,0.3569,234.0,74.9,156.14, ,1000.0,1035.762
1,174.0479,-41.7637,9000000.0,0.34219,234.0,74.9,156.37, ,1000.0,1035.762
1,174.0461,-41.7617,10000000.0,0.31831,234.0,74.9,155.62, ,1000.0,1035.762
1,174.0442,-41.7597,11000000.0,0.2885,234.0,74.9,153.55, ,1000.0,1035.762
1,174.0424,-41.7577,12000000.0,0.25621,234.0,74.9,149.81, ,1000.0,1035.762
1,174.0406,-41.7556,13000000.0,0.22502,234.0,74.9,144.05, ,1000.0,1035.762
1,174.0388,-41.7536,14000000.0,0.19829,234.0,74.9,136.18, ,1000.0,1035.762
1,174.037,-41.7516,15000000.0,0.17841,234.0,74.9,126.63, ,1000.0,1035.762
1,174.0352,-41.7496,16000000.0,0.16579,234.0,74.9,116.56, ,1000.0,1035.762
1,174.0334,-41.7476,17000000.0,0.15851,234.0,74.9,107.39, ,1000.0,1035.762
1,174.0316,-41.7456,18000000.0,0.15311,234.0,74.9,100.12, ,1000.0,1035.762
1,174.0298,-41.7436,19000000.0,0.14613,234.0,74.9,95.02, ,1000.0,1035.762
1,174.028,-41.7415,20000000.0,0.13503,234.0,74.9,91.89, ,1000.0,1035.762
1,174.0261,-41.7395,21000000.0,0.1184,234.0,74.9,90.36, ,1000.0,1035.762
1,174.0243,-41.7375,22000000.0,0.09583,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0225,-41.7355,23000000.0,0.06774,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0207,-41.7335,24000000.0,0.03519,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0542,-41.7869,0.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0524,-41.7848,1000000.0,0.03731,234.0,74.9,165.62, ,1000.0,1035.762
1,174.0506,-41.7828,2000000.0,0.0841,234.0,74.9,155.73, ,1000.0,1035.762
1,174.0488,-41.7808,3000000.0,0.13607,234.0,74.9,150.09, ,1000.0,1035.762
1,174.0469,-41.7788,4000000.0,0.18395,234.0,74.9,147.56, ,1000.0,1035.762
1,174.0451,-41.7768,5000000.0,0.22132,234.0,74.9,146.76, ,1000.0,1035.762
1,174.0433,-41.7748,6000000.0,0.24578,234.0,74.9,146.75, ,1000.0,1035.762
1,174.0415,-41.7728,7000000.0,0.2576,234.0,74.9,146.88, ,1000.0,1035.762
1,174.0397,-41.7707,8000000.0,0.25845,234.0,74.9,146.65, ,1000.0,1035.762
1,174.0379,-41.7687,9000000.0,0.25063,234.0,74.9,145.62, ,1000.0,1035.762
1,174.0361,-41.7667,10000000.0,0.23681,234.0,74.9,143.42, ,1000.0,1035.762
1,174.0343,-41.7647,11000000.0,0.21984,234.0,74.9,139.72, ,1000.0,1035.762
1,174.0325,-41.7627,12000000.0,0.20265,234.0,74.9,134.33, ,1000.0,1035.762
1,174.0306,-41.7607,13000000.0,0.18794,234.0,74.9,127.33, ,1000.0,1035.762
1,174.0288,-41.7587,14000000.0,0.17749,234.0,74.9,119.29, ,1000.0,1035.762
1,174.027,-41.7566,15000000.0,0.17161,234.0,74.9,111.13, ,1000.0,1035.762
1,174.0252,-41.7546,16000000.0,0.16893,234.0,74.9,103.87, ,1000.0,1035.762
1,174.0234,-41.7526,17000000.0,0.16707,234.0,74.9,98.12, ,1000.0,1035.762
1,174.0216,-41.7506,18000000.0,0.16349,234.0,74.9,94.05, ,1000.0,1035.762
1,174.0198,-41.7486,19000000.0,0.15611,234.0,74.9,91.54, ,1000.0,1035.762
1,174.018,-41.7466,20000000.0,0.14356,234.0,74.9,90.32, ,1000.0,1035.762
1,174.0162,-41.7445,21000000.0,0.12516,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0144,-41.7425,22000000.0,0.10084,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0126,-41.7405,23000000.0,0.07104,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0107,-41.7385,24000000.0,0.03683,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0442,-41.7919,0.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0424,-41.7899,1000000.0,0.01812,234.0,74.9,175.05, ,1000.0,1035.762
1,174.0406,-41.7879,2000000.0,0.04511,234.0,74.9,155.85, ,1000.0,1035.762
1,174.0388,-41.7858,3000000.0,0.08033,234.0,74.9,146.18, ,1000.0,1035.762
1,174.037,-41.7838,4000000.0,0.11615,234.0,74.9,141.49, ,1000.0,1035.762
1,174.0352,-41.7818,5000000.0,0.14653,234.0,74.9,139.07, ,1000.0,1035.762
1,174.0333,-41.7798,6000000.0,0.16858,234.0,74.9,137.6, ,1000.0,1035.762
1,174.0315,-41.7778,7000000.0,0.18188,234.0,74.9,136.3, ,1000.0,1035.762
1,174.0297,-41.7758,8000000.0,0.18751,234.0,74.9,134.61, ,1000.0,1035.762
1,174.0279,-41.7738,9000000.0,0.18732,234.0,74.9,132.12, ,1000.0,1035.762
1,174.0261,-41.7717,10000000.0,0.18353,234.0,74.9,128.56, ,1000.0,1035.762
1,174.0243,-41.7697,11000000.0,0.17841,234.0,74.9,123.84, ,1000.0,1035.762
1,174.0225,-41.7677,12000000.0,0.17394,234.0,74.9,118.11, ,1000.0,1035.762
1,174.0207,-41.7657,13000000.0,0.17142,234.0,74.9,111.86, ,1000.0,1035.762
1,174.0189,-41.7637,14000000.0,0.17113,234.0,74.9,105.72, ,1000.0,1035.762
1,174.0171,-41.7617,15000000.0,0.1723,234.0,74.9,100.32, ,1000.0,1035.762
1,174.0152,-41.7596,16000000.0,0.17345,234.0,74.9,96.03, ,1000.0,1035.762
1,174.0134,-41.7576,17000000.0,0.17287,234.0,74.9,92.98, ,1000.0,1035.762
1,174.0116,-41.7556,18000000.0,0.169,234.0,74.9,91.1, ,1000.0,1035.762
1,174.0098,-41.7536,19000000.0,0.16062,234.0,74.9,90.21, ,1000.0,1035.762
1,174.008,-41.7516,20000000.0,0.14694,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0062,-41.7496,21000000.0,0.12754,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0044,-41.7476,22000000.0,0.1024,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0026,-41.7455,23000000.0,0.07198,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0008,-41.7435,24000000.0,0.03727,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0342,-41.7969,0.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0324,-41.7949,1000000.0,0.00578,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0306,-41.7929,2000000.0,0.01893,234.0,74.9,154.47, ,1000.0,1035.762
1,174.0288,-41.7909,3000000.0,0.04087,234.0,74.9,140.22, ,1000.0,1035.762
1,174.027,-41.7888,4000000.0,0.06691,234.0,74.9,133.22, ,1000.0,1035.762
1,174.0252,-41.7868,5000000.0,0.09192,234.0,74.9,129.18, ,1000.0,1035.762
1,174.0234,-41.7848,6000000.0,0.11284,234.0,74.9,126.29, ,1000.0,1035.762
1,174.0216,-41.7828,7000000.0,0.12856,234.0,74.9,123.69, ,1000.0,1035.762
1,174.0197,-41.7808,8000000.0,0.13939,234.0,74.9,120.88, ,1000.0,1035.762
1,174.0179,-41.7788,9000000.0,0.14644,234.0,74.9,117.59, ,1000.0,1035.762
1,174.0161,-41.7768,10000000.0,0.15116,234.0,74.9,113.73, ,1000.0,1035.762
1,174.0143,-41.7747,11000000.0,0.15492,234.0,74.9,109.43, ,1000.0,1035.762
1,174.0125,-41.7727,12000000.0,0.15869,234.0,74.9,104.96, ,1000.0,1035.762
1,174.0107,-41.7707,13000000.0,0.16284,234.0,74.9,100.69, ,1000.0,1035.762
1,174.0089,-41.7687,14000000.0,0.16709,234.0,74.9,96.96, ,1000.0,1035.762
1,174.0071,-41.7667,15000000.0,0.1707,234.0,74.9,94.01, ,1000.0,1035.762
1,174.0053,-41.7647,16000000.0,0.17264,234.0,74.9,91.91, ,1000.0,1035.762
1,174.0035,-41.7627,17000000.0,0.17184,234.0,74.9,90.64, ,1000.0,1035.762
1,174.0016,-41.7606,18000000.0,0.16733,234.0,74.9,90.06, ,1000.0,1035.762
1,173.9998,-41.7586,19000000.0,0.15833,234.0,74.9,90.0, ,1000.0,1035.762
1,173.998,-41.7566,20000000.0,0.14428,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9962,-41.7546,21000000.0,0.12484,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9944,-41.7526,22000000.0,0.10001,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9926,-41.7506,23000000.0,0.07019,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9908,-41.7485,24000000.0,0.03632,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0242,-41.8019,0.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0224,-41.7999,1000000.0,0.00027,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0206,-41.7979,2000000.0,0.00473,234.0,74.9,149.16, ,1000.0,1035.762
1,174.0188,-41.7959,3000000.0,0.01676,234.0,74.9,128.96, ,1000.0,1035.762
1,174.017,-41.7939,4000000.0,0.0348,234.0,74.9,120.9, ,1000.0,1035.762
1,174.0152,-41.7919,5000000.0,0.05519,234.0,74.9,116.38, ,1000.0,1035.762
1,174.0134,-41.7898,6000000.0,0.07496,234.0,74.9,113.17, ,1000.0,1035.762
1,174.0116,-41.7878,7000000.0,0.09243,234.0,74.9,110.38, ,1000.0,1035.762
1,174.0098,-41.7858,8000000.0,0.10705,234.0,74.9,107.64, ,1000.0,1035.762
1,174.008,-41.7838,9000000.0,0.11907,234.0,74.9,104.81, ,1000.0,1035.762
1,174.0061,-41.7818,10000000.0,0.12909,234.0,74.9,101.89, ,1000.0,1035.762
1,174.0043,-41.7798,11000000.0,0.13772,234.0,74.9,99.01, ,1000.0,1035.762
1,174.0025,-41.7777,12000000.0,0.14539,234.0,74.9,96.33, ,1000.0,1035.762
1,174.0007,-41.7757,13000000.0,0.15215,234.0,74.9,94.03, ,1000.0,1035.762
1,173.9989,-41.7737,14000000.0,0.15777,234.0,74.9,92.21, ,1000.0,1035.762
1,173.9971,-41.7717,15000000.0,0.16176,234.0,74.9,90.96, ,1000.0,1035.762
1,173.9953,-41.7697,16000000.0,0.16349,234.0,74.9,90.26, ,1000.0,1035.762
1,173.9935,-41.7677,17000000.0,0.1623,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9917,-41.7657,18000000.0,0.15752,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9899,-41.7636,19000000.0,0.1486,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9881,-41.7616,20000000.0,0.13506,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9862,-41.7596,21000000.0,0.11663,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9844,-41.7576,22000000.0,0.0933,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9826,-41.7556,23000000.0,0.06544,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9808,-41.7536,24000000.0,0.03385,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0143,-41.807,0.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0125,-41.8049,1000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0106,-41.8029,2000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0088,-41.8009,3000000.0,0.0053,234.0,74.9,106.88, ,1000.0,1035.762
1,174.007,-41.7989,4000000.0,0.0168,234.0,74.9,103.9, ,1000.0,1035.762
1,174.0052,-41.7969,5000000.0,0.03256,234.0,74.9,101.92, ,1000.0,1035.762
1,174.0034,-41.7949,6000000.0,0.05004,234.0,74.9,100.36, ,1000.0,1035.762
1,174.0016,-41.7928,7000000.0,0.06721,234.0,74.9,98.87, ,1000.0,1035.762
1,173.9998,-41.7908,8000000.0,0.08292,234.0,74.9,97.34, ,1000.0,1035.762
1,173.998,-41.7888,9000000.0,0.09671,234.0,74.9,95.78, ,1000.0,1035.762
1,173.9962,-41.7868,10000000.0,0.10862,234.0,74.9,94.25, ,1000.0,1035.762
1,173.9944,-41.7848,11000000.0,0.11882,234.0,74.9,92.85, ,1000.0,1035.762
1,173.9925,-41.7828,12000000.0,0.12749,234.0,74.9,91.69, ,1000.0,1035.762
1,173.9907,-41.7808,13000000.0,0.13466,234.0,74.9,90.83, ,1000.0,1035.762
1,173.9889,-41.7787,14000000.0,0.14021,234.0,74.9,90.26, ,1000.0,1035.762
1,173.9871,-41.7767,15000000.0,0.14387,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9853,-41.7747,16000000.0,0.14525,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9835,-41.7727,17000000.0,0.14392,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9817,-41.7707,18000000.0,0.1394,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9799,-41.7687,19000000.0,0.13124,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9781,-41.7666,20000000.0,0.11909,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9763,-41.7646,21000000.0,0.10273,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9745,-41.7626,22000000.0,0.08214,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9726,-41.7606,23000000.0,0.05761,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9708,-41.7586,24000000.0,0.02981,234.0,74.9,90.0, ,1000.0,1035.762
1,174.0043,-41.812,0.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0025,-41.81,1000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,174.0007,-41.8079,2000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,173.9988,-41.8059,3000000.0,0.00132,234.0,74.9,90.0, ,1000.0,1035.762
1,173.997,-41.8039,4000000.0,0.00773,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9952,-41.8019,5000000.0,0.01884,234.0,74.9,91.01, ,1000.0,1035.762
1,173.9934,-41.7999,6000000.0,0.03272,234.0,74.9,91.62, ,1000.0,1035.762
1,173.9916,-41.7979,7000000.0,0.04743,234.0,74.9,91.68, ,1000.0,1035.762
1,173.9898,-41.7958,8000000.0,0.06157,234.0,74.9,91.41, ,1000.0,1035.762
1,173.988,-41.7938,9000000.0,0.07436,234.0,74.9,91.0, ,1000.0,1035.762
1,173.9862,-41.7918,10000000.0,0.08554,234.0,74.9,90.56, ,1000.0,1035.762
1,173.9844,-41.7898,11000000.0,0.09508,234.0,74.9,90.19, ,1000.0,1035.762
1,173.9826,-41.7878,12000000.0,0.10302,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9808,-41.7858,13000000.0,0.10941,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9789,-41.7838,14000000.0,0.11421,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9771,-41.7817,15000000.0,0.11726,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9753,-41.7797,16000000.0,0.11833,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9735,-41.7777,17000000.0,0.11713,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9717,-41.7757,18000000.0,0.11331,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9699,-41.7737,19000000.0,0.10657,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9681,-41.7717,20000000.0,0.09663,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9663,-41.7696,21000000.0,0.08332,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9645,-41.7676,22000000.0,0.06663,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9627,-41.7656,23000000.0,0.04676,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9609,-41.7636,24000000.0,0.02422,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9943,-41.817,0.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,173.9925,-41.815,1000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,173.9907,-41.813,2000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,173.9889,-41.8109,3000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,173.9871,-41.8089,4000000.0,0.00298,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9852,-41.8069,5000000.0,0.00986,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9834,-41.8049,6000000.0,0.01944,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9816,-41.8029,7000000.0,0.03014,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9798,-41.8009,8000000.0,0.04076,234.0,74.9,90.0, ,1000.0,1035.762
1,173.978,-41.7989,9000000.0,0.05054,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9762,-41.7968,10000000.0,0.05914,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9744,-41.7948,11000000.0,0.06647,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9726,-41.7928,12000000.0,0.07252,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9708,-41.7908,13000000.0,0.07733,234.0,74.9,90.0, ,1000.0,1035.762
1,173.969,-41.7888,14000000.0,0.08088,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9672,-41.7868,15000000.0,0.0831,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9653,-41.7847,16000000.0,0.08386,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9635,-41.7827,17000000.0,0.08296,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9617,-41.7807,18000000.0,0.08021,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9599,-41.7787,19000000.0,0.0754,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9581,-41.7767,20000000.0,0.06836,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9563,-41.7747,21000000.0,0.05896,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9545,-41.7726,22000000.0,0.04718,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9527,-41.7706,23000000.0,0.03315,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9509,-41.7686,24000000.0,0.0172,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9843,-41.822,0.0,0.00076,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9825,-41.82,1000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,173.9807,-41.818,2000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,173.9789,-41.816,3000000.0,0.0,234.0,74.9,180.0, ,1000.0,1035.762
1,173.9771,-41.8139,4000000.0,0.00085,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9753,-41.8119,5000000.0,0.00401,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9734,-41.8099,6000000.0,0.00888,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9716,-41.8079,7000000.0,0.01453,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9698,-41.8059,8000000.0,0.02024,234.0,74.9,90.0, ,1000.0,1035.762
1,173.968,-41.8039,9000000.0,0.02556,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9662,-41.8019,10000000.0,0.03025,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9644,-41.7998,11000000.0,0.03424,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9626,-41.7978,12000000.0,0.03752,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9608,-41.7958,13000000.0,0.04011,234.0,74.9,90.0, ,1000.0,1035.762
1,173.959,-41.7938,14000000.0,0.04201,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9572,-41.7918,15000000.0,0.04319,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9554,-41.7898,16000000.0,0.04358,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9536,-41.7877,17000000.0,0.04311,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9517,-41.7857,18000000.0,0.04168,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9499,-41.7837,19000000.0,0.03917,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9481,-41.7817,20000000.0,0.03552,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9463,-41.7797,21000000.0,0.03065,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9445,-41.7777,22000000.0,0.02455,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9427,-41.7756,23000000.0,0.01728,234.0,74.9,90.0, ,1000.0,1035.762
1,173.9409,-41.7736,24000000.0,0.00898,234.0,74.9,90.0, ,1000.0,1035.762
